,Australian Bureau of Statistics,,,,,,,,
,,,,,,,,,
,2021 Census - selected dwelling characteristics,,,,,,,,
,SAL (EN) by VEHRD Number of Motor Vehicles (ranges),,,,,,,,
,Counting: Dwelling Records,,,,,,,,
,,,,,,,,,
,Filters:,,,,,,,,
,Default Summation,Dwelling Records,,,,,,,
,,,,,,,,,
,VEHRD Number of Motor Vehicles (ranges),No motor vehicles,One motor vehicle,Two motor vehicles,Three motor vehicles,Four or more motor vehicles,Not stated,Not applicable,Total
State,SAL (EN),,,,,,,,
NSW,Murrays Beach,0,75,173,36,26,5,19,340
NSW,Murrays Run,0,15,38,7,8,0,27,96
NSW,Murrengenburg,0,0,0,0,0,0,0,0
NSW,Murrin Bridge,14,4,0,0,0,0,0,26
NSW,Murringo,0,49,64,30,14,7,33,201
NSW,Murrulebale,0,0,6,4,6,6,3,28
NSW,Murrumbateman,6,150,514,263,206,35,54,1229
NSW,Murrumbo,0,0,0,0,0,0,0,4
NSW,Murrumbucca,0,4,12,0,6,3,20,56
NSW,Murrumburrah,0,6,23,4,3,0,11,50
NSW,Murrurundi,31,178,126,60,29,36,89,544
NSW,Murulla,0,0,7,0,4,0,3,9
NSW,Murwillumbah,242,1230,1061,289,141,206,203,3376
NSW,Muscle Creek,0,8,47,25,15,4,8,117
NSW,Muswellbrook,303,1768,1674,552,287,324,639,5555
NSW,Mutawintji,0,0,0,0,3,8,0,11
NSW,Muttama,0,9,19,10,7,10,18,69
NSW,Myall Creek,0,0,3,4,4,3,0,14
NSW,Myall Lake,0,0,0,0,0,0,0,0
NSW,Myall Park (NSW),0,3,31,13,23,8,6,88
NSW,Myalla (NSW),0,0,0,0,0,0,0,4
NSW,Mylestom,8,66,57,12,12,15,52,215
NSW,Mylneford,0,9,13,5,4,3,3,36
NSW,Myocum,0,146,172,50,47,70,42,536
NSW,Myola (NSW),0,23,14,5,0,0,154,205
NSW,Myrtle Creek (NSW),0,11,13,4,0,4,0,40
NSW,Myrtle Mountain,0,8,12,8,0,4,3,34
NSW,Myrtle Park,0,4,8,5,0,0,4,23
NSW,Myrtleville,0,0,13,10,10,0,13,46
NSW,Mystery Bay,0,45,44,9,4,17,48,168
NSW,Myuna Bay,0,0,0,0,0,0,0,0
NSW,Nabiac,10,140,186,77,64,21,49,540
NSW,Nadgee,0,0,0,0,0,0,0,0
NSW,Nambucca Heads,288,1588,781,228,98,324,338,3647
NSW,Namoi River,0,0,5,5,7,5,4,31
NSW,Nana Glen,3,98,160,84,51,28,18,437
NSW,Nangus,6,13,28,21,11,7,14,103
NSW,Nanima,0,5,27,24,23,4,11,88
NSW,Napoleon Reef,0,11,20,13,3,0,10,63
NSW,Naradhan,0,5,5,8,5,0,12,36
NSW,Narara,109,987,1223,425,213,93,95,3151
NSW,Narellan,56,395,454,186,102,48,56,1292
NSW,Narellan Vale,33,573,925,381,293,70,57,2339
NSW,Naremburn,229,1299,684,121,36,59,217,2647
NSW,Narooma,104,585,396,108,60,80,400,1739
NSW,Narrabarba,0,3,0,0,0,0,4,14
NSW,Narrabeen,369,1781,1161,230,134,174,348,4200
NSW,Narrabri,169,960,1026,396,219,248,405,3426
NSW,Narraburra,0,6,8,3,7,3,5,31
NSW,Narran Lake,0,0,4,0,0,3,0,9
NSW,Narrandera,129,642,557,207,124,158,233,2051
NSW,Narrangullen,0,0,0,0,0,0,0,5
NSW,Narrawa,0,0,14,6,16,4,8,44
NSW,Narrawallee,13,225,263,68,38,19,357,991
NSW,Narraweena,306,805,809,298,169,101,141,2626
NSW,Narromine,88,575,577,221,155,201,217,2039
NSW,Narwee,300,830,545,172,77,123,156,2205
NSW,Nashdale,3,26,62,32,19,9,5,155
NSW,Nashua,0,14,42,7,20,13,12,114
NSW,Nattai,0,11,14,4,0,3,0,34
NSW,Naughtons Gap,0,9,17,11,3,11,4,50
NSW,Neath,14,82,69,13,14,11,13,215
NSW,Nebea,0,5,0,4,0,0,0,11
NSW,Neilrex,0,9,6,11,5,0,6,33
NSW,Nelligen,0,42,69,30,22,21,52,225
NSW,Nelson (Bega Valley - NSW),0,4,0,3,0,0,6,13
NSW,Nelson (The Hills Shire - NSW),3,19,39,27,48,3,13,160
NSW,Nelson Bay (NSW),146,1111,993,256,111,118,1546,4284
NSW,Nelsons Plains,0,13,27,26,28,4,8,108
NSW,Nelungaloo,0,0,0,7,5,4,8,23
NSW,Nemingha,8,64,109,48,42,22,19,309
NSW,Nericon,0,10,36,23,17,9,7,108
NSW,Neringla,0,0,5,0,0,0,6,18
NSW,Nerong,0,25,28,13,7,7,27,112
NSW,Nerriga,0,10,20,4,5,0,19,52
NSW,Nerrigundah,0,3,4,3,6,5,0,21
NSW,Nethercote,3,23,58,24,9,9,13,143
NSW,Neurea,0,7,18,12,12,7,6,51
NSW,Neutral Bay,817,2713,1016,140,46,161,737,5630
NSW,Never Never,0,0,0,0,0,0,0,0
NSW,Nevertire,0,18,14,12,8,5,0,53
NSW,Neville,0,16,32,18,15,0,0,80
NSW,New Berrima,3,68,99,35,21,15,12,250
NSW,New Brighton,0,45,55,24,5,20,73,222
NSW,New Buildings,0,3,3,3,3,0,5,28
NSW,New Italy,0,23,31,20,8,9,13,105
NSW,New Lambton,306,1656,1564,421,224,143,266,4581
NSW,New Lambton Heights,9,209,442,141,69,13,36,921
NSW,New Mexico,0,8,6,3,5,0,0,29
NSW,New Park,3,34,25,9,4,8,6,87
NSW,New Valley,0,8,4,0,0,0,4,18
NSW,Newbold,0,0,0,0,0,0,0,0
NSW,Newbridge (NSW),0,17,37,20,8,19,12,109
NSW,Newcastle,303,1222,497,71,25,101,626,2840
NSW,Newcastle East,74,215,136,22,6,67,141,669
NSW,Newcastle West,114,503,150,15,8,31,202,1024
NSW,Newee Creek,0,43,69,19,22,13,3,172
NSW,Newington (NSW),58,778,861,171,41,41,112,2065
NSW,Newnes,0,4,0,0,0,3,0,5
NSW,Newnes Plateau,0,0,0,0,0,0,0,0
NSW,Newport (NSW),106,1141,1556,469,326,112,287,3996
NSW,Newrybar,0,36,82,36,17,19,33,227
NSW,Newstead (NSW),0,0,5,4,0,0,0,7
NSW,Newton Boyd,0,0,3,0,0,0,6,19
NSW,Newtown (NSW),2057,3313,931,157,53,345,869,7727
NSW,Niagara Park,51,317,398,127,88,39,48,1072
NSW,Niangala,4,3,26,14,7,5,17,75
NSW,Niemur,0,3,8,3,0,5,3,22
NSW,Nightcap,0,0,0,0,0,0,0,0
NSW,Nimbin,38,295,184,65,24,167,68,841
NSW,Nimmitabel,5,45,42,33,11,12,25,176
NSW,Nimmo,0,0,3,0,3,0,3,12
NSW,Nirimba Fields,26,317,149,35,7,38,56,626
NSW,Nobbys Creek,0,19,45,21,12,8,15,124
NSW,Nombi,0,0,0,5,4,5,8,25
NSW,Noona,0,3,0,7,0,0,3,16
NSW,Noorong,0,0,7,0,0,3,3,13
NSW,Nooroo,0,3,9,4,4,5,0,27
NSW,Norah Head,13,130,173,71,40,11,58,494
NSW,Noraville,37,429,437,140,79,52,134,1314
NSW,Nords Wharf,3,80,189,39,25,11,63,413
NSW,Normanhurst,97,672,710,191,83,40,96,1894
NSW,North Albury,271,1057,833,225,114,283,225,3011
NSW,North Arm (NSW),0,7,23,4,6,3,3,49
NSW,North Arm Cove,8,72,88,41,17,20,100,340
NSW,North Avoca,3,185,408,135,77,34,171,1004
NSW,North Balgowlah,34,325,570,148,65,18,37,1195
NSW,North Batemans Bay,24,136,103,45,25,13,71,419
NSW,North Boambee Valley,39,328,268,96,50,91,196,1071
NSW,North Bondi,449,1555,1063,218,86,200,437,4016
NSW,North Bourke,8,32,28,17,18,13,28,134
NSW,North Brother,0,0,0,0,0,0,0,0
NSW,North Casino,0,43,118,78,64,15,10,329
NSW,North Curl Curl,52,352,567,177,130,36,68,1390
NSW,North Dorrigo,3,33,29,11,3,4,13,106
NSW,North Epping,38,468,670,236,100,18,68,1591
NSW,North Gosford,196,712,534,124,41,108,150,1864
NSW,North Haven (NSW),51,374,243,57,31,88,194,1040
NSW,North Kellyville,78,1512,2448,633,389,159,237,5458
NSW,North Lambton,85,487,462,148,77,80,79,1423
NSW,North Lismore,16,122,102,38,20,23,20,334
NSW,North Macksville,13,120,102,20,17,19,11,302
NSW,North Manly,68,361,427,125,74,38,38,1132
NSW,North Narooma,9,96,119,41,21,19,81,385
NSW,North Narrabeen,63,543,841,313,181,76,70,2078
NSW,North Nowra,95,810,913,268,136,96,123,2443
NSW,North Parramatta,738,2384,1141,233,128,361,522,5498
NSW,North Richmond,91,792,930,332,203,90,117,2555
NSW,North Rocks,74,897,1417,431,190,81,155,3244
NSW,North Rothbury,10,233,429,130,59,29,54,940
NSW,North Ryde,589,2175,1561,456,195,227,319,5522
NSW,North Shore (NSW),0,44,58,23,12,10,17,164
NSW,North St Marys,172,577,361,120,69,173,77,1549
NSW,North Star,0,15,21,10,8,31,41,125
NSW,North Strathfield,190,771,505,102,42,70,170,1859
NSW,North Sydney,1276,2370,557,61,31,239,759,5292
NSW,North Tamworth,249,1047,846,208,108,202,176,2838
NSW,North Tumbulgum,0,13,29,23,11,4,4,82
NSW,North Turramurra,83,574,592,171,102,42,108,1663
NSW,North Wagga Wagga,11,75,77,47,38,24,26,292
NSW,North Wahroonga,12,160,341,107,50,14,27,706
NSW,North Willoughby,142,671,519,116,37,41,115,1637
NSW,North Wollongong,130,489,276,73,36,45,142,1178
NSW,North Woodburn,0,15,19,13,0,7,6,59
NSW,North Yalgogrin,0,3,4,12,5,3,15,39
NSW,North Yeoval,0,10,11,3,9,0,0,35
NSW,Northangera,0,3,11,5,0,0,7,27
NSW,Northbridge (NSW),91,750,918,263,114,57,142,2338
NSW,Northmead,379,1867,1539,382,157,157,423,4901
NSW,Northwood (NSW),3,49,162,45,26,6,28,321
NSW,Norway,0,7,8,13,0,0,20,48
NSW,Norwest,98,853,673,112,37,73,201,2049
NSW,Nowendoc,0,11,24,9,5,0,40,93
NSW,Nowley,0,0,6,4,3,4,3,19
NSW,Nowra,465,1718,1141,320,147,445,370,4616
NSW,Nowra Hill,7,62,126,68,117,12,22,412
NSW,Nubba,0,9,11,5,8,0,9,36
NSW,Nulkaba,4,43,92,46,46,6,32,269
NSW,Nullamanna,0,11,27,10,10,3,12,71
NSW,Nullica,0,0,4,0,3,0,0,9
NSW,Nullo Mountain,0,0,0,4,0,0,5,13
NSW,Numbaa,0,11,18,0,3,9,9,60
NSW,Number One,0,0,6,0,0,0,3,15
NSW,Numbla Vale,0,4,8,0,5,0,10,25
NSW,Numbugga,0,18,13,13,6,3,7,58
NSW,Numeralla,3,28,34,15,21,5,6,113
NSW,Numinbah,0,13,10,6,5,3,17,57
NSW,Numulgi,0,14,30,14,13,8,4,88
NSW,Nunderi,0,51,102,50,33,14,10,259
NSW,Nundle,12,80,69,25,17,35,18,247
NSW,Nungatta,0,0,0,0,0,0,0,0
NSW,Nungatta South,0,0,0,0,0,0,0,0
NSW,Nurenmerenmong,0,0,0,6,0,0,0,7
NSW,Nymagee,0,14,9,8,4,9,9,51
NSW,Nymboida,0,38,52,11,9,23,16,146
NSW,Nyngan,52,285,262,109,71,51,218,1047
NSW,Nyora (NSW),0,0,0,0,0,0,4,9
NSW,Nyrang Creek,0,4,4,0,0,3,0,19
NSW,O'Connell (NSW),0,25,84,56,53,14,31,261
NSW,Oak Flats,116,865,955,375,218,112,122,2762
NSW,Oakdale (NSW),13,120,243,113,138,63,21,710
NSW,Oakey Park,6,46,47,14,11,0,27,159
NSW,Oakhampton,3,20,20,4,9,4,3,65
NSW,Oakhampton Heights,0,3,21,6,16,0,0,43
NSW,Oakhurst (NSW),66,599,776,347,186,134,36,2144
NSW,Oaklands,3,47,30,24,22,10,38,170
NSW,Oakville,10,70,169,146,192,35,26,644
NSW,Oakwood (NSW),0,14,24,21,3,9,9,85
NSW,Oallen,0,18,29,9,11,13,106,181
NSW,Oatlands (NSW),99,549,772,238,174,70,122,2025
NSW,Oatley,185,1363,1487,441,230,90,227,4019
NSW,Oban,0,0,0,0,0,0,3,7
NSW,Obanvale,0,0,5,0,3,0,0,6
NSW,Oberne Creek,0,4,4,3,3,6,12,41
NSW,Oberon,61,462,497,174,100,160,204,1655
NSW,Obley,0,9,19,3,6,6,7,45
NSW,Ocean Shores,57,777,913,320,126,180,174,2547
NSW,Ogunbil,5,11,33,16,3,5,10,72
NSW,Old Adaminaby,0,9,11,0,5,0,53,80
NSW,Old Bar,84,885,815,208,106,125,200,2422
NSW,Old Bonalbo,0,17,9,0,0,0,10,49
NSW,Old Erowal Bay,9,161,161,42,26,32,98,529
NSW,Old Grevillia,0,9,6,4,0,0,3,32
NSW,Old Guildford,44,204,231,94,88,68,51,776
NSW,Old Junee,0,29,40,18,15,4,11,122
NSW,Old Mill,0,3,0,0,0,0,0,9
NSW,Old Station,0,5,3,0,0,0,0,10
NSW,Old Toongabbie,58,371,443,158,70,62,54,1217
NSW,Olinda (NSW),0,0,4,4,4,3,0,14
NSW,Olney,0,0,0,0,0,0,0,0
NSW,Omadale,0,0,0,0,0,0,3,5
NSW,One Mile (NSW),7,59,50,20,27,26,15,210
NSW,One Tree,0,3,8,3,0,0,6,14
NSW,Oolong,0,5,10,3,0,0,0,24
NSW,Ooma,0,0,5,3,0,4,7,25
NSW,Ootha,0,0,0,5,0,0,0,21
NSW,Ophir,0,5,22,7,7,6,8,50
NSW,Oran Park,95,1410,2588,709,332,221,271,5616
NSW,Orange,1019,5866,5889,1810,852,926,1491,17844
NSW,Orange Grove (NSW),0,3,7,9,3,0,3,20
NSW,Orangeville,0,35,129,89,130,13,17,415
NSW,Orchard Hills,10,89,166,113,180,24,36,603
NSW,Orient Point,15,101,95,39,5,17,87,359
NSW,Orton Park,0,0,5,0,6,0,0,9
NSW,Osborne (NSW),0,0,5,3,3,0,0,18
NSW,Osterley (NSW),0,4,13,15,13,5,0,43
NSW,Oswald,0,11,14,8,0,0,0,29
NSW,Otford,3,40,59,19,12,3,14,148
NSW,Oura,0,11,33,13,12,11,4,95
NSW,Ourimbah,27,431,584,204,160,56,67,1538
NSW,Ournie,0,0,4,6,0,0,4,19
NSW,Owens Gap,0,5,15,4,3,0,3,42
NSW,Oxford Falls,6,67,25,3,14,10,8,135
NSW,Oxley (Balranald - NSW),0,3,3,0,9,0,10,21
NSW,Oxley (Warren - NSW),0,0,3,0,0,0,0,3
NSW,Oxley Island,0,29,45,18,21,8,21,140
NSW,Oxley Park,79,605,491,124,43,143,86,1571
NSW,Oxley Vale,71,520,525,161,74,95,98,1558
NSW,Oyster Bay,55,416,868,288,163,38,65,1895
NSW,Oyster Cove (NSW),0,11,12,5,0,0,8,43
NSW,Packsaddle,0,3,0,5,12,0,0,22
NSW,Paddington (NSW),1182,2946,1101,188,74,219,968,6684
NSW,Paddys Flat (Kyogle - NSW),0,3,0,0,0,0,7,8
NSW,Paddys Flat (Snowy Monaro Regional - NSW),0,0,0,0,0,0,0,8
NSW,Paddys River (Snowy Valleys - NSW),0,3,4,0,3,0,6,12
NSW,Paddys River (Wingecarribee - NSW),0,0,11,7,0,0,10,33
NSW,Padstow,458,1778,1673,567,253,216,246,5196
NSW,Padstow Heights,96,392,456,197,108,38,91,1380
NSW,Pagans Flat,0,0,0,0,0,0,0,5
NSW,Pages Creek,0,3,6,0,0,0,6,12
NSW,Pages River,0,0,0,0,0,0,0,8
NSW,Pagewood,145,432,471,162,85,49,65,1412
NSW,Palarang,0,3,8,0,0,0,6,12
NSW,Palerang,0,0,0,0,0,0,0,0
NSW,Paling Yards (Bathurst Regional - NSW),0,0,3,0,0,0,3,6
NSW,Paling Yards (Oberon - NSW),0,0,5,0,4,0,0,12
NSW,Pallal,0,6,11,4,3,0,4,30
NSW,Pallamallawa,3,45,57,21,13,51,22,213
NSW,Palm Beach (NSW),13,210,353,100,56,25,415,1177
NSW,Palm Grove (NSW),0,4,14,11,6,0,12,50
NSW,Palmdale (NSW),0,6,16,8,7,0,4,38
NSW,Palmers Channel,4,8,27,9,5,0,0,55
NSW,Palmers Island,4,52,88,36,11,19,17,224
NSW,Palmers Oaky,0,0,7,0,6,3,10,30
NSW,Palmvale,0,4,11,6,4,0,0,28
NSW,Palmwoods (NSW),0,6,7,5,3,3,0,29
NSW,Pambula,15,178,132,40,22,10,61,461
NSW,Pambula Beach,4,118,129,39,12,11,150,466
NSW,Pampoolah,0,41,62,28,24,8,14,168
NSW,Pan Ban,0,0,0,0,0,8,0,10
NSW,Panania,350,1650,1666,521,278,206,233,4905
NSW,Pangee,0,0,3,5,0,5,3,13
NSW,Panuara,0,0,9,6,6,3,5,34
NSW,Pappinbarra,0,7,9,3,4,0,3,31
NSW,Para,0,0,0,0,0,0,7,3
NSW,Paradise (NSW),0,0,0,0,0,0,0,4
NSW,Paringi,0,3,4,0,0,0,0,10
NSW,Parkes (NSW),293,1596,1575,491,344,317,586,5197
NSW,Parkesbourne,0,8,17,18,8,0,0,61
NSW,Parklea,11,187,303,100,63,15,20,697
NSW,Parkville (NSW),0,20,42,21,15,5,10,113
NSW,Parma,0,11,23,10,15,3,8,75
NSW,Parramatta,3069,6587,1567,240,113,916,1736,14234
NSW,Parraweena,0,3,0,9,9,3,0,21
NSW,Patchs Beach,0,0,10,5,6,3,5,26
NSW,Paterson (NSW),4,64,146,69,52,21,18,377
NSW,Patonga,6,64,43,4,4,16,113,252
NSW,Paupong,0,0,0,0,0,0,0,3
NSW,Paxton,5,113,155,80,50,21,16,445
NSW,Paynes Crossing,0,4,7,4,6,0,0,25
NSW,Paytens Bridge,0,11,8,13,6,3,3,50
NSW,Peacock Creek,0,7,5,0,0,0,0,12
NSW,Peak Hill (NSW),45,167,149,64,38,73,77,600
NSW,Peak View,0,11,7,0,3,0,0,20
NSW,Peakhurst,376,1564,1436,506,224,224,277,4602
NSW,Peakhurst Heights,38,241,329,142,88,35,31,899
NSW,Pearces Creek,0,11,38,14,9,9,5,83
NSW,Pearl Beach,9,133,103,25,9,16,334,628
NSW,Peats Ridge,0,12,27,21,23,12,4,97
NSW,Pebbly Beach,0,4,0,0,0,0,0,4
NSW,Peel,0,3,28,22,19,0,0,86
NSW,Peelwood,4,4,9,7,0,0,22,49
NSW,Pejar,0,9,10,6,7,0,7,43
NSW,Pelaw Main,27,143,159,50,38,10,30,463
NSW,Pelican (NSW),13,114,143,46,28,11,30,387
NSW,Pelton,0,12,8,11,0,0,4,41
NSW,Pembrooke,0,10,18,9,5,7,0,52
NSW,Pemulwuy,41,515,826,197,82,65,88,1811
NSW,Pendle Hill,329,1145,705,195,92,244,259,2976
NSW,Pennant Hills,163,1048,1007,275,119,77,194,2877
NSW,Penrith,1308,4000,1853,401,201,664,991,9417
NSW,Penrose,0,38,46,21,7,7,32,156
NSW,Penshurst (NSW),663,2106,1314,311,141,255,312,5095
NSW,Pericoe,0,7,0,0,0,4,5,10
NSW,Perisher Valley,0,0,0,0,0,3,76,85
NSW,Perrys Crossing,0,0,0,0,0,0,0,0
NSW,Perthville,0,41,95,38,27,4,4,214
NSW,Petersham,735,1770,726,127,46,158,498,4065
NSW,Pheasants Nest,5,32,66,45,69,12,20,244
NSW,Phegans Bay,0,65,67,20,10,11,22,193
NSW,Phillip Bay,14,62,76,43,30,16,13,248
NSW,Phoenix Park,0,8,9,3,9,0,0,30
NSW,Piallamore,0,4,36,25,18,9,9,97
NSW,Piallaway,0,8,23,4,9,3,19,63
NSW,Piambong,0,9,22,14,11,6,11,71
NSW,Picketts Valley,0,0,23,24,14,3,4,66
NSW,Picnic Point,75,540,949,311,219,45,101,2233
NSW,Picton (NSW),74,469,664,328,284,71,135,2025
NSW,Pigeonbah,0,0,0,0,3,0,0,0
NSW,Piggabeen,0,19,41,24,25,5,5,112
NSW,Pikapene,0,0,0,0,0,0,0,3
NSW,Pillar Valley,5,30,55,28,18,18,37,187
NSW,Pilliga,5,32,24,11,11,17,22,112
NSW,Pilot Wilderness,0,0,0,0,0,0,0,0
NSW,Pimlico (NSW),3,28,51,16,20,3,7,128
NSW,Pimlico Island,0,0,0,0,0,0,0,0
NSW,Pinbeyan,0,0,0,0,0,0,0,0
NSW,Pindaroi,0,4,10,4,0,5,5,35
NSW,Pindimar,6,46,73,19,19,9,77,242
NSW,Pine Camp,0,0,0,0,0,0,5,11
NSW,Pine Clump,0,0,0,0,0,0,0,3
NSW,Pine Grove (NSW),0,5,0,0,0,0,0,5
NSW,Pine Lodge (NSW),0,3,6,4,5,0,12,20
NSW,Pine Ridge,0,0,12,7,3,14,7,39
NSW,Pine Valley,0,0,4,0,3,0,0,13
NSW,Piney Range,0,3,12,7,5,0,6,31
NSW,Pinkett,0,3,12,7,3,9,9,36
NSW,Pinnacle (NSW),0,3,8,3,4,0,4,19
NSW,Pinnacle Swamp,0,0,11,0,0,0,3,14
NSW,Pinny Beach,0,0,0,0,0,0,0,0
NSW,Piora,0,7,12,10,0,0,3,35
NSW,Pipeclay,0,5,10,7,6,0,5,41
NSW,Pitnacree,0,4,0,0,3,0,3,21
NSW,Pitt Town,8,168,494,240,262,24,41,1244
NSW,Pitt Town Bottoms,0,0,3,6,8,6,4,19
NSW,Pleasant Hills,0,4,17,10,12,6,6,55
NSW,Pleasure Point,0,32,64,46,28,3,3,176
NSW,Plumpton (NSW),127,818,1100,433,276,122,77,2950
NSW,Point Clare,115,593,534,167,83,60,110,1665
NSW,Point Frederick,100,457,295,64,28,66,98,1103
NSW,Point Piper,29,198,202,57,41,43,143,716
NSW,Point Wolstoncroft,0,0,0,0,0,0,0,0
NSW,Pointer Mountain,0,0,3,0,0,0,0,7
NSW,Pokolbin,7,110,191,72,52,6,228,663
NSW,Pola Creek,0,3,14,11,0,3,7,32
NSW,Polo Flat,0,6,0,0,0,0,0,12
NSW,Pomeroy,0,4,5,10,7,5,15,46
NSW,Pomona (NSW),0,8,19,8,9,20,9,71
NSW,Ponto,0,3,8,0,9,0,0,15
NSW,Pooncarie,0,18,25,15,3,17,16,94
NSW,Port Botany,0,0,0,0,0,0,0,5
NSW,Port Hacking,9,76,145,65,61,4,10,378
NSW,Port Kembla,273,754,648,218,101,123,180,2295
NSW,Port Macquarie,1411,8656,6846,1958,864,926,2080,22745
NSW,Port Stephens,0,0,0,0,0,0,0,0
NSW,Porters Creek,0,0,0,0,0,0,0,0
NSW,Porters Retreat,0,8,12,0,6,5,16,42
NSW,Portland (NSW),51,305,327,169,97,75,122,1141
NSW,Possum Brush,0,11,27,9,4,0,6,59
NSW,Possum Creek,0,19,35,24,20,19,14,127
NSW,Potato Point,0,33,48,9,0,4,76,162
NSW,Pottery Estate,9,25,6,4,4,4,7,65
NSW,Potts Hill,22,146,182,53,20,33,33,483
NSW,Potts Point,2244,1427,230,27,20,312,1030,5295
NSW,Pottsville,56,883,1209,298,118,121,225,2912
NSW,Prairiewood,76,360,347,160,99,52,77,1169
NSW,Premer,0,19,6,3,3,14,15,65
NSW,Prestons,105,873,1759,861,483,168,111,4369
NSW,Pretty Beach (Central Coast - NSW),6,50,61,22,4,10,91,236
NSW,Pretty Beach (Shoalhaven - NSW),0,0,0,0,0,0,0,0
NSW,Pretty Pine,0,3,3,8,4,0,4,34
NSW,Primbee,51,216,214,85,65,32,62,732
NSW,Primrose Valley,0,14,23,7,8,4,8,68
NSW,Prospect (NSW),52,535,686,263,161,70,62,1835
NSW,Providence Portal,0,4,3,0,0,0,0,5
NSW,Pucawan,0,0,5,0,0,0,4,19
NSW,Puddledock,0,0,12,3,0,0,0,23
NSW,Pulganbar,0,0,0,0,0,0,0,6
NSW,Pullabooka,0,3,4,8,0,0,6,25
NSW,Pulletop,0,4,7,9,6,3,0,22
NSW,Pumpenbil,5,29,42,16,11,7,22,127
NSW,Punchbowl (Canterbury-Bankstown - NSW),681,2243,1808,742,466,557,502,6994
NSW,Punchbowl (Clarence Valley - NSW),0,0,0,0,0,0,0,7
NSW,Purfleet,10,10,0,0,0,9,0,37
NSW,Purlewaugh,4,9,14,9,0,0,11,49
NSW,Putney,47,323,552,239,168,37,87,1449
NSW,Putta Bucca,0,5,34,14,11,3,3,78
NSW,Putty,5,19,24,8,4,3,30,84
NSW,Pyangle,0,0,5,3,6,0,3,16
NSW,Pymble,136,1286,1760,509,213,91,300,4296
NSW,Pyramul,0,5,13,4,0,0,14,37
NSW,Pyree,0,11,14,8,11,3,3,44
NSW,Pyrmont,1612,2974,848,97,26,459,933,6961
NSW,Quaama,4,33,48,20,16,11,18,145
NSW,Quakers Hill,316,3107,3469,1107,581,362,321,9260
NSW,Quambone,0,13,18,6,3,19,19,77
NSW,Quanda,0,0,3,0,0,3,0,11
NSW,Quandary,0,5,9,9,3,6,4,22
NSW,Quandialla,3,21,16,19,14,6,23,93
NSW,Queanbeyan,251,1413,811,214,109,156,331,3286
NSW,Queanbeyan East,142,1010,587,160,72,105,193,2261
NSW,Queanbeyan West,57,383,494,160,96,75,68,1333
NSW,Queens Park (NSW),135,575,351,58,30,31,99,1285
NSW,Queens Pinch,0,0,6,0,3,3,6,15
NSW,Queenscliff (NSW),131,731,503,97,37,44,166,1710
NSW,Quialigo,0,14,34,17,25,16,41,149
NSW,Quidong,0,0,6,0,0,0,0,4
NSW,Quiera,0,0,0,0,0,0,0,0
NSW,Quipolly,0,9,37,12,8,14,6,91
NSW,Quirindi,85,438,468,157,108,161,175,1587
NSW,Quorrobolong,0,22,75,46,41,10,18,209
NSW,Raby,51,588,809,308,175,62,57,2052
NSW,Raglan (NSW),3,96,171,79,64,14,9,448
NSW,Rainbow Flat,0,42,120,47,40,15,16,284
NSW,Rainbow Reach,0,15,13,9,4,0,8,40
NSW,Raleigh,0,51,100,42,25,21,37,273
NSW,Ramornie,0,23,30,16,5,0,4,84
NSW,Ramsgate,28,193,137,41,28,28,32,482
NSW,Ramsgate Beach,82,387,258,33,19,38,65,883
NSW,Rand,0,16,18,16,18,8,5,78
NSW,Randwick,2116,6297,2694,460,172,531,1577,13847
NSW,Rangari,0,4,7,0,4,5,8,24
NSW,Rangers Valley,0,0,3,0,0,5,9,27
NSW,Rankin Park,16,258,452,124,71,6,44,977
NSW,Rankins Springs,5,19,22,13,13,10,17,95
NSW,Rannock,0,3,7,7,3,0,10,35
NSW,Rappville,0,19,15,9,4,15,7,63
NSW,Rathmines,13,228,288,145,84,27,38,836
NSW,Ravensdale,0,6,9,0,8,4,10,35
NSW,Ravenswood (NSW),14,74,50,21,4,18,50,228
NSW,Ravensworth (NSW),0,0,0,0,0,0,0,4
NSW,Rawdon Island,0,11,19,10,8,0,3,45
NSW,Rawdon Vale,0,0,0,0,4,0,3,5
NSW,Raworth,6,176,333,124,69,15,38,760
NSW,Rawsonville,0,5,10,6,0,3,7,26
NSW,Raymond Terrace,338,1988,1771,616,301,301,307,5611
NSW,Razorback,0,38,97,69,123,24,19,378
NSW,Red Head,4,140,131,39,22,9,70,412
NSW,Red Hill (Snowy Valleys - NSW),0,0,0,0,0,0,0,3
NSW,Red Hill (Tamworth Regional - NSW),0,0,5,3,0,4,3,14
NSW,Red Hill (Warren - NSW),0,0,0,0,0,0,0,3
NSW,Red Range,0,27,37,9,12,16,28,129
NSW,Red Rock,9,92,67,15,8,9,94,295
NSW,Red Rocks,0,0,0,0,0,0,0,0
NSW,Redbank (NSW),0,21,58,28,19,5,5,144
NSW,Redbournberry,0,20,32,19,10,4,7,94
NSW,Reddestone,0,8,14,10,0,0,8,36
NSW,Redfern,2320,2665,668,104,51,557,946,7316
NSW,Redhead,85,494,549,167,109,81,48,1531
NSW,Redlands,0,3,0,0,4,3,6,16
NSW,Reedy Creek (NSW),0,4,15,17,16,0,5,64
NSW,Reedy Swamp,0,10,12,10,0,4,0,38
NSW,Reefton (NSW),0,4,3,7,4,0,3,17
NSW,Regents Park (NSW),200,624,456,158,115,93,150,1798
