State,Suburb,Postgraduate Degree Level,Graduate Diploma and Graduate Certificate Level,Bachelor Degree Level,Advanced Diploma and Diploma Level,Certificate III & IV Level,Secondary Education - Years 10 and above,Certificate I & II Level,Secondary Education - Years 9 and below,Supplementary Codes,Not stated,Not applicable,Total
SA,Bundey,0,0,0,0,0,5,0,0,0,0,0,7
SA,Bungama,0,0,8,6,13,39,0,14,5,21,19,111
SA,Bungaree (SA),0,0,3,0,0,3,0,0,0,0,5,11
SA,Burdett,0,0,3,10,29,45,0,15,12,23,35,170
SA,Burnsfield,0,0,0,0,0,3,0,0,0,0,4,6
SA,Burnside (SA),282,80,669,251,162,622,0,100,64,120,579,2929
SA,Burra (SA),12,3,64,84,157,320,3,117,23,125,185,1104
SA,Burra Eastern Districts,0,0,0,4,0,0,0,0,0,0,0,10
SA,Burrungule,0,0,3,8,17,31,0,10,9,8,18,102
SA,Burton (SA),54,25,290,283,889,2024,0,458,317,381,1622,6346
SA,Bute,4,0,15,16,53,151,0,49,8,40,81,409
SA,Butler (SA),0,0,7,10,6,16,0,8,0,0,15,59
SA,Cadell,0,0,11,19,57,132,0,44,8,246,31,544
SA,Cadgee (SA),0,0,7,0,3,15,0,0,0,3,10,47
SA,Calca,0,0,0,0,0,7,0,0,0,0,0,9
SA,Caliph,0,0,0,0,0,4,0,0,0,4,0,20
SA,Callington,3,0,36,45,115,168,0,49,17,78,110,618
SA,Calomba,0,0,0,0,4,19,0,8,0,0,11,42
SA,Caloote,0,0,4,0,31,58,0,13,0,11,17,135
SA,Caltowie,0,0,5,11,14,34,0,13,0,30,25,130
SA,Caltowie North,0,0,0,0,9,3,0,0,0,0,4,14
SA,Caltowie West,0,0,4,0,3,9,0,0,0,3,4,33
SA,Cambrai,0,0,6,15,55,86,0,32,13,39,34,289
SA,Camden Park (SA),164,52,474,255,400,951,0,162,93,196,393,3140
SA,Campbelltown (SA),428,116,1092,542,850,2071,3,827,262,606,1354,8158
SA,Campoona,0,0,0,0,7,16,0,4,0,0,17,52
SA,Cannawigara,0,3,5,10,28,42,0,7,7,19,28,148
SA,Canowie,0,0,0,0,0,0,0,3,0,0,0,8
SA,Canowie Belt,0,0,0,0,3,12,0,0,0,6,4,36
SA,Canunda,0,0,7,4,0,3,0,0,3,8,3,19
SA,Cape Borda,0,0,3,0,0,0,0,0,0,3,0,11
SA,Cape Douglas,0,4,0,3,6,15,0,6,0,3,9,57
SA,Cape Jaffa,0,0,0,5,12,26,0,6,0,5,11,55
SA,Cape Jervis,4,0,12,13,38,95,0,30,13,34,26,261
SA,Caralue,0,0,0,3,0,8,0,0,0,4,9,32
SA,Carawa,0,0,0,0,0,0,0,0,0,0,7,6
SA,Carcuma,0,0,0,0,0,0,0,0,0,0,0,0
SA,Carew,0,0,0,0,3,9,0,0,0,0,6,23
SA,Carey Gully,39,10,75,37,42,98,0,18,17,28,48,417
SA,Caroline,0,0,0,3,4,8,0,0,0,0,0,15
SA,Carpenter Rocks,0,0,4,3,3,31,0,8,7,25,10,86
SA,Carrickalinga,13,13,36,40,55,105,0,33,8,31,34,361
SA,Carrieton,0,0,0,10,7,17,0,10,4,0,9,54
SA,Cassini,3,5,4,5,11,31,0,0,0,4,16,79
SA,Castambul,0,0,0,0,4,11,0,3,0,0,0,21
SA,Caurnamont,0,0,3,3,6,19,0,6,0,0,4,45
SA,Cavan (SA),0,0,0,3,5,10,0,7,0,7,3,34
SA,Cavenagh,0,0,0,0,0,4,0,0,0,0,4,10
SA,Caveton,0,0,6,3,8,15,0,8,0,4,7,59
SA,Ceduna,12,13,115,88,246,518,0,198,30,258,378,1856
SA,Ceduna Waters,0,0,9,14,23,46,0,5,0,7,46,146
SA,Chaffey,0,0,4,7,27,75,0,30,6,17,33,193
SA,Chain Of Ponds,0,0,3,0,5,3,0,3,0,3,4,24
SA,Chandada,0,0,0,0,0,16,0,0,0,0,8,32
SA,Chandlers Hill,24,20,75,85,113,206,0,26,19,35,123,725
SA,Chapel Hill (SA),5,3,11,10,19,39,0,6,4,0,11,110
SA,Chapman Bore,0,0,0,0,3,6,0,0,0,0,0,24
SA,Charleston,5,10,52,45,97,159,0,17,11,38,104,532
SA,Charlton Gully,0,0,0,0,0,5,0,0,0,0,0,20
SA,Charra,0,0,0,0,3,17,0,0,0,4,8,32
SA,Cheltenham (SA),44,21,232,163,354,666,0,194,57,148,317,2195
SA,Cherry Gardens,17,12,97,59,76,151,0,22,16,21,124,606
SA,Cherryville,11,4,19,8,15,29,0,6,3,16,25,134
SA,Chilpenunda,0,0,0,0,3,9,0,0,0,0,3,19
SA,Chinaman Wells,0,0,0,0,5,0,0,0,0,0,0,0
SA,Chinbingina,0,0,0,0,0,5,0,0,0,0,5,9
SA,Chowilla,0,0,0,0,0,0,0,0,0,0,0,0
SA,Christie Downs,35,24,183,215,793,1752,10,518,125,651,974,5288
SA,Christies Beach,71,51,361,360,878,1626,5,334,153,675,929,5447
SA,Clapham,101,62,318,130,139,378,0,85,39,60,335,1644
SA,Clare (SA),31,49,275,182,491,919,3,295,71,284,567,3163
SA,Clarence Gardens,127,68,409,184,237,548,0,105,57,68,498,2307
SA,Clarence Park,200,77,484,213,236,591,0,120,52,132,423,2536
SA,Clarendon (SA),29,13,64,55,103,175,0,24,19,34,90,619
SA,Clay Wells,0,0,3,3,7,6,0,0,0,7,8,29
SA,Claypans,0,0,0,0,0,5,0,0,0,3,6,17
SA,Clayton Bay,9,10,21,39,76,103,3,21,14,42,26,353
SA,Clearview,146,42,484,269,466,932,7,301,130,272,733,3781
SA,Cleland,0,0,0,3,0,0,0,0,0,0,0,3
SA,Clements Gap,0,0,4,3,9,12,0,5,0,0,11,47
SA,Cleve,6,4,56,53,140,290,0,110,21,93,161,942
SA,Clifton Hills Station,0,0,0,0,4,5,0,0,0,4,0,16
SA,Clinton (SA),0,6,10,9,42,107,0,44,10,52,20,302
SA,Clinton Centre,0,0,5,0,0,14,0,0,0,0,0,18
SA,Clovelly Park,151,39,471,232,395,955,0,202,85,189,517,3241
SA,Cobdogla,0,0,13,22,53,122,0,48,16,35,73,383
SA,Cocata,0,0,0,0,0,0,0,0,0,0,0,0
SA,Cockaleechie,0,0,8,7,8,21,0,0,0,12,33,88
SA,Cockatoo Valley,12,7,73,68,115,168,0,35,14,43,163,698
SA,Cockburn,0,0,3,0,6,14,0,5,3,12,5,53
SA,Coffin Bay,6,9,48,45,113,198,0,38,20,55,76,605
SA,Colebatch,0,0,3,0,9,23,0,10,0,8,20,73
SA,Coles,0,0,0,0,4,12,0,0,6,4,10,41
SA,College Park,89,34,187,52,32,150,0,29,13,49,121,761
SA,Colley,0,0,0,0,3,10,0,4,0,5,0,30
SA,Collinsfield,0,0,0,0,0,4,0,0,0,0,0,9
SA,Collinsville (SA),0,0,0,0,0,0,0,0,0,0,0,4
SA,Collinswood,119,50,291,108,123,304,0,51,37,91,211,1384
SA,Colonel Light Gardens,173,107,636,289,363,752,0,121,71,132,712,3345
SA,Colton,0,0,0,5,5,17,0,0,0,0,0,29
SA,Comaum,0,0,7,0,10,10,0,0,0,0,11,35
SA,Commissariat Point,3,0,18,13,44,59,0,18,4,52,14,225
SA,Compton,4,9,34,45,142,210,0,60,9,37,138,686
SA,Concordia,8,0,11,12,24,51,0,14,7,27,15,166
SA,Condowie,0,4,9,0,7,16,0,3,0,5,19,61
SA,Conmurra,0,0,4,4,9,11,0,0,0,0,13,42
SA,Coober Pedy,34,14,116,101,241,425,0,147,51,360,278,1766
SA,Coobowie,4,0,12,13,49,74,0,29,0,29,33,243
SA,Cooke Plains,0,0,5,0,17,17,0,9,0,5,13,71
SA,Coolillie,0,0,0,0,0,0,0,0,0,0,6,9
SA,Cooltong,0,5,9,18,45,114,0,38,11,25,73,336
SA,Coomandook,0,0,6,3,11,40,0,11,0,13,20,115
SA,Coombe,0,0,4,8,6,19,0,5,0,6,16,64
SA,Coomooroo,0,0,0,4,0,4,0,0,0,0,5,20
SA,Coomunga,5,0,7,7,17,22,0,9,4,6,30,118
SA,Coonalpyn,0,3,18,23,44,116,0,38,3,30,76,355
SA,Coonamia,0,0,0,4,14,46,0,8,0,7,27,113
SA,Coonawarra (SA),5,0,22,8,17,47,0,7,0,16,22,141
SA,Coorong,0,0,6,4,4,18,0,7,0,11,7,63
SA,Cootra,0,0,0,0,7,5,0,0,3,0,8,25
SA,Copeville,0,0,7,0,4,17,0,0,0,3,10,35
SA,Copley (SA),0,0,5,0,15,18,0,7,4,16,11,71
SA,Corny Point,0,4,4,5,18,34,0,12,3,8,13,101
SA,Coromandel East,16,15,69,35,37,71,0,17,12,19,50,341
SA,Coromandel Valley,241,131,711,382,536,936,3,116,95,166,894,4202
SA,Cortlinye,0,0,3,3,10,14,0,4,0,5,18,62
SA,Corunna Station,0,0,0,4,0,5,0,4,0,4,8,19
SA,Coulta,4,0,10,6,20,57,0,8,13,15,61,196
SA,Cowandilla,52,17,216,101,163,393,0,131,54,122,185,1435
SA,Cowell,4,9,37,52,188,381,0,127,13,124,177,1113
SA,Cowirra,0,0,0,7,32,49,0,7,3,16,22,140
SA,Cradock,0,0,5,0,0,15,0,5,0,3,0,32
SA,Crafers,141,66,423,169,183,377,0,55,50,93,370,1935
SA,Crafers West,95,54,265,105,103,234,0,40,21,32,274,1226
SA,Craigburn Farm,146,81,397,227,224,581,0,88,71,53,536,2396
SA,Craigmore,72,57,458,670,1866,3720,16,725,306,663,2347,10892
SA,Crescent,0,3,10,10,28,67,0,20,11,13,36,203
SA,Cromer (SA),6,4,24,10,27,53,0,3,9,10,30,186
SA,Cross Roads (SA),0,0,0,3,21,42,0,15,4,18,16,124
SA,Croydon (SA),57,33,179,80,126,278,0,128,37,86,224,1238
SA,Croydon Park (SA),98,19,406,215,426,1200,0,492,176,370,562,3974
SA,Crystal Brook (SA),6,15,102,97,246,413,3,179,46,120,286,1510
SA,Cudlee Creek,11,8,45,43,56,146,0,17,10,30,64,424
SA,Culburra,0,0,5,3,4,39,0,0,4,7,20,79
SA,Cultana,0,0,0,0,0,0,0,0,0,0,0,0
SA,Cumberland Park,135,86,486,205,246,584,0,106,59,105,484,2500
SA,Cummins,5,14,54,60,132,289,0,81,30,93,198,957
SA,Cungena,0,0,0,0,3,14,0,4,0,0,7,25
SA,Cunliffe,0,3,4,0,8,15,0,4,0,5,15,55
SA,Cunningham (SA),0,0,3,5,14,17,0,0,4,6,18,66
SA,Cunyarie,0,0,0,0,0,3,0,0,0,0,3,11
SA,Curramulka,3,6,18,12,51,106,0,23,5,25,57,306
SA,Currency Creek,5,3,32,35,69,121,0,27,11,40,64,401
SA,Custon,0,0,0,0,3,4,0,0,0,3,9,17
SA,Cuttlefish Bay,0,0,0,0,0,4,0,0,0,0,0,5
SA,Cygnet River,3,0,11,4,10,18,0,7,0,9,17,79
SA,D'Estrees Bay,0,0,5,0,6,0,0,0,0,0,0,6
SA,Dalkey,0,0,0,5,5,0,0,0,0,3,4,13
SA,Danggali,0,0,0,0,0,0,0,0,0,0,0,0
SA,Darke Peak,0,0,0,0,15,33,0,3,0,0,13,79
SA,Darlington (SA),55,22,161,90,144,350,0,64,28,88,235,1235
SA,Davenport (SA),0,0,0,0,0,25,5,39,4,58,30,161
SA,Daveyston,0,0,6,7,19,13,0,0,0,3,21,68
SA,Davoren Park,26,13,93,188,783,2185,12,728,181,756,1530,6491
SA,Daw Park,120,83,415,197,273,694,3,162,71,156,505,2674
SA,Dawesley,3,7,27,27,51,74,0,8,3,24,42,257
SA,Dawson (SA),0,0,0,0,0,0,0,0,0,0,0,5
SA,De Mole River,0,0,0,0,3,6,0,0,0,8,0,12
SA,Deep Creek (SA),0,3,0,3,6,3,0,6,0,0,9,32
SA,Deepwater (SA),0,0,0,0,3,4,0,0,0,3,4,20
SA,Delamere (SA),4,0,13,11,30,38,0,10,6,17,26,152
SA,Denial Bay,0,0,4,14,14,39,0,7,3,16,30,130
SA,Dernancourt,153,96,570,318,496,1012,0,224,106,181,699,3857
SA,Devlins Pound,0,0,0,3,0,3,0,6,0,3,5,20
SA,Devon Park (SA),34,18,132,58,122,255,0,81,33,58,96,890
SA,Dingabledinga,0,4,11,0,12,15,0,0,3,17,3,70
SA,Direk,6,0,43,40,111,200,0,26,22,32,209,700
SA,Dismal Swamp,0,0,7,5,4,17,0,3,3,4,12,57
SA,Donovans,4,0,4,7,20,30,0,10,0,12,0,83
SA,Dorset Vale,0,0,0,0,0,0,0,0,0,0,0,0
SA,Dover Gardens,89,53,319,202,396,821,4,171,92,220,499,2870
SA,Dowlingville,0,0,7,0,10,19,0,3,0,4,8,46
SA,Dry Creek (SA),0,0,6,21,36,85,0,22,16,16,32,228
SA,Dublin,0,0,6,14,68,156,0,32,7,41,81,402
SA,Duck Ponds,0,0,0,8,12,34,0,8,0,206,18,287
SA,Dudley East,0,0,5,4,7,20,0,4,4,5,3,55
SA,Dudley Park (SA),12,0,52,33,65,200,0,90,18,65,93,626
SA,Dudley West,0,0,0,3,0,9,0,0,0,3,0,17
SA,Dulwich,188,68,418,128,84,298,0,44,26,68,349,1678
SA,Duncan,0,0,7,8,5,26,0,7,0,8,13,71
SA,Dutton,0,0,7,3,31,31,0,11,0,13,12,116
SA,Dutton East,0,0,0,0,4,3,0,0,0,4,3,19
SA,East Moonta,3,3,5,7,37,49,0,13,3,9,25,154
SA,Eastwood (SA),71,31,196,54,62,143,0,24,19,64,98,767
SA,Eba,0,0,0,0,3,6,0,0,0,0,0,10
SA,Eba Anchorage,0,0,0,3,3,11,0,0,0,3,0,28
SA,Ebenezer (SA),0,0,7,17,25,56,0,22,0,7,37,175
SA,Echunga,39,20,157,79,184,291,0,32,30,61,210,1110
SA,Eden Hills,213,96,578,249,352,697,0,88,62,157,491,2985
SA,Eden Valley,4,0,34,37,48,98,0,24,9,29,40,336
SA,Edillilie,0,0,6,6,27,50,0,7,0,10,29,136
SA,Edinburgh,0,0,32,14,56,128,0,0,8,38,0,276
SA,Edinburgh North,0,0,0,0,0,0,0,0,0,0,0,0
SA,Edithburgh,4,4,18,27,93,162,0,68,15,61,58,519
SA,Edwardstown,148,81,569,323,538,1225,4,318,108,391,621,4327
SA,Eight Mile Creek (SA),4,0,6,5,26,44,0,5,0,35,31,154
SA,Elizabeth,12,9,47,51,157,330,0,103,31,122,173,1024
SA,Elizabeth Downs,12,13,115,172,708,1734,13,522,131,480,1163,5070
SA,Elizabeth East,11,17,133,159,591,1465,10,443,160,608,841,4439
SA,Elizabeth Grove,7,9,59,81,276,750,0,283,86,338,554,2441
SA,Elizabeth North,17,12,85,109,434,1163,9,374,96,438,728,3466
SA,Elizabeth Park,16,9,115,178,494,1227,5,371,174,419,858,3862
SA,Elizabeth South,24,13,73,84,282,943,11,360,116,390,575,2862
SA,Elizabeth Vale,13,18,117,126,518,1278,3,482,206,480,796,4038
SA,Elliston,0,9,37,23,59,94,0,23,9,42,76,374
SA,Elwomple,0,0,0,0,7,37,0,11,0,6,25,90
SA,Emu Bay,3,0,14,10,15,33,0,3,0,10,14,107
SA,Emu Downs,0,0,0,0,10,14,0,9,0,9,15,47
SA,Emu Flat (SA),3,0,13,8,11,21,0,6,3,9,22,93
SA,Encounter Bay,80,55,378,369,789,1651,0,414,162,445,540,4899
SA,Enfield (SA),226,66,635,351,643,1331,5,442,256,416,971,5333
SA,Erindale,101,40,293,94,61,293,0,34,24,37,207,1183
SA,Erith,0,0,0,0,10,18,0,3,4,6,6,54
SA,Erskine (SA),0,0,0,0,0,0,0,3,0,0,0,3
SA,Ethelton,31,18,152,119,230,410,0,114,43,99,246,1460
SA,Ettrick (SA),0,0,0,0,12,16,0,3,3,8,13,62
SA,Eudunda,0,0,35,42,126,287,0,116,22,71,121,823
SA,Eurelia,0,0,0,3,0,4,0,3,0,3,0,14
SA,Euromina,0,0,0,0,0,0,0,0,0,5,4,12
SA,Evandale (SA),118,43,277,104,121,300,0,87,36,46,239,1373
SA,Evanston,12,21,127,120,363,690,5,229,65,193,448,2261
SA,Evanston Gardens,14,8,101,124,344,556,3,101,48,108,459,1865
SA,Evanston Park,48,43,319,335,704,1271,3,310,102,254,889,4281
SA,Evanston South,4,10,17,20,44,96,0,19,5,53,73,346
SA,Everard Central,0,0,0,0,6,16,0,0,0,9,4,35
SA,Everard Park,65,22,189,87,120,271,0,50,29,82,163,1080
SA,Exeter (SA),40,29,159,103,144,259,0,56,38,67,142,1034
SA,Fairview Park,57,48,331,295,666,1075,4,154,100,185,685,3601
SA,Faraway Hill,0,0,0,0,0,0,0,0,0,0,5,11
SA,Farina,0,0,3,3,0,9,0,4,3,3,3,31
SA,Farrell Flat,0,0,11,19,45,68,0,13,12,26,47,237
SA,Felixstow,117,40,366,153,234,558,0,275,80,173,308,2313
SA,Ferryden Park,89,29,413,229,348,1290,4,445,211,322,764,4160
SA,Field,0,0,7,8,7,18,0,4,0,8,20,82
SA,Findon,178,71,675,444,765,1757,7,637,232,480,971,6208
SA,Finniss,6,4,15,24,56,88,0,9,10,16,50,288
SA,Firle,87,31,251,100,140,372,0,124,41,59,224,1435
SA,Fischer,0,0,0,5,10,22,0,7,0,3,11,58
SA,Fisher (SA),0,0,0,0,16,27,0,0,4,6,4,52
SA,Fisherman Bay,0,0,4,5,32,47,0,22,3,22,5,140
SA,Fitzroy (SA),49,18,171,49,74,199,0,24,19,54,118,783
SA,Five Miles,0,0,0,0,0,6,0,0,0,0,0,7
SA,Flagstaff Hill,398,230,1342,957,1474,2709,0,409,256,439,1740,9952
SA,Flaxley,4,7,25,11,23,45,0,6,5,17,37,172
SA,Flaxman Valley,6,9,19,22,37,64,0,17,3,25,55,259
SA,Flinders Chase,0,0,0,0,0,0,0,0,0,0,0,0
SA,Flinders Park,128,64,548,364,653,1370,0,430,172,244,891,4879
SA,Flinders Ranges,0,0,8,8,13,23,0,5,5,35,11,104
SA,Florina Station,0,0,3,0,0,0,0,0,0,0,3,15
SA,Fords,3,0,6,6,14,13,0,4,3,5,15,70
SA,Forest Range,10,5,30,17,30,68,0,10,7,19,46,232
SA,Forestville (SA),125,44,277,112,125,283,0,54,38,84,246,1394
SA,Forreston,12,4,42,31,84,110,0,11,12,31,60,392
SA,Forster (SA),0,0,0,0,4,0,0,0,0,3,3,15
SA,Foul Bay,3,0,0,6,15,13,0,5,0,0,0,43
SA,Fountain,0,0,0,0,0,6,0,0,0,0,0,13
SA,Fowlers Bay,0,0,3,0,6,14,0,12,4,10,6,51
SA,Fox,0,0,0,4,6,15,0,0,0,0,16,50
SA,Frahns,0,0,0,0,4,0,0,0,0,0,0,0
SA,Frances,0,0,0,4,8,37,0,9,0,5,21,84
SA,Franklyn,0,0,0,0,0,3,0,0,0,0,0,6
SA,Frankton,0,0,0,0,6,8,0,0,0,0,6,15
SA,Frayville,0,0,0,0,4,0,0,0,0,0,0,8
SA,Freeling,11,15,103,128,408,659,0,175,47,138,518,2213
SA,Frewville,70,27,203,73,41,189,0,25,24,52,169,869
SA,Fulham (SA),76,44,358,221,353,730,0,208,69,193,443,2702
SA,Fulham Gardens,205,91,765,447,751,1857,3,569,203,379,910,6179
SA,Fullarton,347,128,889,342,292,968,0,214,99,326,635,4236
SA,Furner,0,0,0,8,7,59,0,6,0,15,18,119
SA,Galga,0,0,0,0,0,0,0,6,0,0,3,19
SA,Gammon Ranges,0,0,0,0,0,4,0,3,0,0,0,9
SA,Garden Island (SA),0,0,0,0,0,0,0,0,0,0,0,5
SA,Gawler (SA),19,9,57,35,85,179,0,75,15,88,87,652
SA,Gawler Belt,15,9,45,60,166,276,0,36,16,111,207,944
SA,Gawler East,99,81,394,475,858,1586,0,440,140,425,837,5339
SA,Gawler Ranges,0,0,0,0,0,0,0,0,0,0,0,0
SA,Gawler River,0,0,7,7,17,37,0,12,0,8,31,124
SA,Gawler South,33,32,169,190,400,817,5,205,55,219,345,2479
SA,Gawler West,4,10,29,42,144,315,0,110,18,137,153,947
SA,Gemmells,5,0,7,7,11,19,0,4,4,3,10,82
SA,Georgetown (SA),4,3,8,14,26,55,0,14,0,18,25,163
SA,Gepps Cross,14,5,50,44,82,199,0,66,21,45,106,638
SA,Geranium,0,3,5,9,16,32,0,14,5,14,22,112
SA,Geranium Plains,0,0,0,0,0,3,0,0,0,0,0,8
SA,Gerard,0,0,0,0,9,15,0,0,0,3,3,34
SA,German Creek,0,0,6,3,8,10,0,3,4,0,10,42
SA,German Flat,0,0,0,0,0,4,0,0,0,0,0,3
SA,Germein Bay,0,0,0,0,0,0,0,0,0,3,0,4
SA,Gidgealpa,0,0,12,11,77,24,0,5,0,37,3,178
SA,Gifford Hill,0,0,0,3,4,14,0,0,0,0,4,40
SA,Gilberton (SA),134,55,354,117,105,295,0,51,44,116,168,1439
SA,Giles Corner,0,0,0,0,7,10,0,0,0,3,3,30
SA,Gillentown,0,0,13,6,9,32,0,0,0,8,29,102
SA,Gilles Plains,129,43,404,223,416,1013,7,294,140,269,643,3576
SA,Gillman,0,0,7,3,9,37,0,10,4,5,12,83
SA,Gladstone (SA),3,5,46,35,113,249,0,79,11,66,137,756
SA,Glandore,160,64,493,224,303,825,0,142,71,198,486,2969
SA,Glanville,16,17,54,42,102,227,0,59,17,41,89,671
SA,Glen Osmond,182,55,377,137,98,500,0,94,38,173,337,1997
SA,Glenalta,115,77,378,183,213,416,6,52,59,79,380,1961
SA,Glenburnie,3,0,20,20,63,104,0,30,10,34,80,378
SA,Glencoe (SA),0,7,36,35,126,175,0,52,17,50,154,657
SA,Glendambo,0,0,0,0,0,0,0,0,0,0,0,0
SA,Glenelg (SA),229,75,542,283,351,942,0,151,92,402,279,3344
SA,Glenelg East,143,89,685,340,445,1022,0,135,101,240,562,3754
SA,Glenelg North,252,137,965,592,817,1698,0,221,174,514,882,6253
SA,Glenelg South,142,61,396,213,213,549,0,96,60,253,252,2239
SA,Glengowrie,166,130,737,454,712,1492,0,267,132,382,872,5347
SA,Glenroy (SA),0,0,10,6,14,30,0,6,4,5,28,92
SA,Glenside,196,52,477,208,149,597,0,125,77,170,356,2426
SA,Glenunga,173,65,452,170,107,507,0,68,62,76,328,2009
SA,Globe Derby Park,0,0,12,26,41,123,0,49,8,36,48,350
SA,Glossop,6,7,51,42,156,315,0,107,24,92,190,984
SA,Glynde,77,32,248,128,182,496,0,243,75,185,266,1933
SA,Golden Grove,247,173,1061,924,1501,3216,3,453,252,604,1815,10234
SA,Golden Heights,0,0,19,22,41,78,0,34,11,26,44,268
SA,Gomersal,0,0,8,5,8,10,0,0,0,3,15,57
SA,Good Hope Landing,0,0,0,0,4,7,0,0,0,0,0,21
SA,Goodwood (SA),292,102,732,199,184,553,3,147,70,219,475,2985
SA,Goolwa,27,29,135,149,365,754,0,259,79,347,204,2350
SA,Goolwa Beach,29,30,128,152,380,682,9,187,65,155,320,2129
SA,Goolwa North,14,13,79,92,175,315,0,78,34,106,114,1015
SA,Goolwa South,15,16,73,89,172,303,0,67,35,106,95,974
SA,Gosse,0,0,0,0,7,7,0,0,0,6,6,37
SA,Gould Creek,4,0,31,15,38,85,0,14,3,20,32,247
SA,Goyder,0,0,0,4,3,11,0,0,0,0,6,25
SA,Grace Plains,0,0,0,0,13,19,0,0,0,4,11,53
SA,Grange (SA),252,114,840,502,746,1610,0,396,162,407,891,5915
SA,Green Fields,3,0,13,13,23,52,0,11,6,4,31,152
SA,Green Hills Range,5,0,12,3,10,8,0,10,0,3,12,64
SA,Green Patch,0,0,4,8,8,20,0,0,0,4,11,51
SA,Greenacres,172,34,420,187,281,730,3,192,73,187,541,2818
SA,Greenhill (SA),29,19,86,32,38,88,0,12,12,10,90,419
SA,Greenock,12,17,88,78,211,283,0,58,29,72,238,1093
SA,Greenways,0,0,0,3,9,12,0,3,0,0,4,36
SA,Greenwith,160,106,801,738,1540,2764,6,404,214,377,1881,8991
SA,Gulfview Heights,63,53,294,289,649,1156,0,208,85,181,657,3643
SA,Gulnare,0,0,10,5,18,28,0,6,0,5,13,86
SA,Gum Creek,0,0,0,0,5,7,0,0,0,0,5,19
SA,Gumeracha,22,16,59,84,154,222,0,57,21,67,133,830
SA,Gurra Gurra,4,3,9,3,13,26,0,10,0,4,10,81
SA,Hackham,26,26,186,226,800,1327,8,329,109,279,700,4004
SA,Hackham West,19,20,114,153,559,1281,8,320,97,396,570,3549
SA,Hacklins Corner,0,0,0,0,5,11,0,3,0,6,10,27
SA,Hackney,49,17,103,43,39,177,0,27,18,38,49,572
SA,Hahndorf,87,53,347,243,357,636,0,207,78,235,426,2670
SA,Haines,0,0,11,6,25,38,0,10,6,11,33,150
SA,Halbury,0,3,8,6,30,66,0,5,0,30,43,198
SA,Halidon,0,0,0,0,0,10,0,4,0,9,3,19
SA,Hallelujah Hills,0,0,0,0,0,0,0,0,0,0,0,3
SA,Hallett,0,0,9,9,26,45,0,23,6,9,21,151
SA,Hallett Cove,385,195,1516,1154,2050,3516,4,460,364,519,2143,12302
SA,Hambidge,0,0,0,0,0,0,0,0,0,0,0,0
SA,Hamilton (SA),0,0,7,0,13,30,0,13,0,6,9,86
SA,Hamley,0,0,0,0,5,5,0,4,0,0,4,12
SA,Hamley Bridge,3,5,28,43,112,204,0,62,19,100,136,717
SA,Hammond,0,0,0,0,0,9,0,4,0,0,0,17
SA,Hampden (SA),0,4,3,3,10,15,0,13,0,5,23,72
SA,Hampstead Gardens,98,32,237,91,148,368,0,85,38,68,226,1399
SA,Hansborough,0,0,0,0,9,18,0,3,0,0,8,46
SA,Hanson,0,0,0,0,5,5,0,0,0,6,6,18
SA,Happy Valley (SA),178,176,1134,972,2044,3278,5,547,290,555,2029,11217
SA,Hardwicke Bay,0,0,4,6,31,41,0,17,3,13,6,124
SA,Hardy,0,0,0,0,0,0,0,0,0,0,0,3
SA,Harrogate,12,11,45,41,67,102,0,12,8,39,82,408
SA,Hart (SA),0,0,8,4,3,9,0,4,0,0,10,46
SA,Hartley (SA),0,4,4,9,26,58,0,18,0,8,22,155
SA,Haslam,0,0,0,3,10,28,0,0,0,9,10,63
SA,Hatherleigh,0,4,4,13,22,48,0,18,0,12,14,136
SA,Hawker (SA),4,5,22,23,53,87,0,35,4,56,60,336
SA,Hawson,0,0,9,3,21,32,0,12,0,21,25,127
SA,Hawthorn (SA),189,75,498,169,122,489,0,70,55,92,397,2169
SA,Hawthorndene,177,113,649,296,354,702,4,99,83,137,688,3299
SA,Hay Flat,0,0,4,6,11,14,0,4,0,5,3,51
SA,Hay Valley,0,0,0,3,0,13,0,3,0,0,3,26
SA,Hayborough,26,25,146,171,402,660,4,201,53,172,386,2244
SA,Hazelwood Park,180,65,449,166,89,415,0,46,45,80,343,1874
SA,Heathfield,60,28,185,84,107,252,0,32,25,47,175,998
SA,Heathpool,45,14,105,52,27,156,0,32,16,29,61,541
SA,Hectorville,174,60,533,248,426,958,3,400,168,211,565,3740
SA,Hendon (SA),16,8,107,78,156,309,0,157,50,118,175,1174
SA,Henley Beach,269,127,929,506,782,1596,4,286,161,358,970,5990
SA,Henley Beach South,136,62,416,261,328,648,0,101,65,171,481,2671
SA,Hewett,49,35,207,241,491,823,0,104,53,101,739,2836
SA,Highbury (SA),230,139,904,555,988,1851,0,280,147,299,1179,6584
SA,Highgate (SA),148,50,354,130,104,381,0,61,31,75,311,1646
SA,Highland Valley,6,5,47,34,58,80,0,3,6,23,67,338
SA,Hill River (SA),0,0,4,11,9,29,0,10,5,7,16,93
SA,Hillbank,49,34,308,349,883,1567,0,237,132,205,848,4613
SA,Hillcrest (SA),174,69,477,251,373,920,6,220,89,157,640,3370
SA,Hillier,8,3,28,34,128,271,0,105,18,64,49,705
SA,Hilltown,0,0,0,8,7,16,0,6,0,8,18,57
SA,Hilton (SA),32,9,150,69,94,235,0,56,32,49,103,838
SA,Hincks,0,0,0,0,0,0,0,0,0,0,0,0
